Timestamp (Elapsed time in seconds),PID,FPS,FPS 1(%) Low,Render Latency(MSec),Average PC Latency(MSec),CPU Utilization(%),GPU1 Utilization(%),GPU1 Temperature(Degrees celsius),GPU1 Frequency(MHz),GPU1 Memory Frequency(MHz),GPU1 Voltage(Milli Volts),GPU1 Fan1 Speed (RPM),GPU1 Fan2 Speed (RPM),GPU2 Utilization(%),GPU2 Temperature(Degrees celsius),GPU2 Frequency(MHz),GPU2 Memory Frequency(MHz),GPU2 Voltage(Milli Volts),GPU2 Fan1 Speed (RPM),GPU2 Fan2 Speed (RPM),
19.907,31000,59.986,58.801,1.816,0.000,8.000,36.000,0.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20.423,31000,60.040,58.472,1.830,0.000,8.000,0.000,0.000,390.000,405.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20.935,31000,60.040,58.472,1.830,0.000,9.000,39.000,36.000,0.000,0.000,0.640,N/A,N/A,N/A,N/A,N/A,N/A,N/A
21.449,31000,59.995,58.030,1.474,0.000,10.000,0.000,36.000,405.000,405.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
21.961,31000,59.995,58.030,1.474,0.000,9.000,36.000,0.000,0.000,0.000,0.640,N/A,N/A,N/A,N/A,N/A,N/A,N/A
22.474,31000,60.000,57.702,1.678,0.000,9.000,0.000,36.000,420.000,810.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
22.982,31000,60.000,57.702,1.678,0.000,21.000,0.000,0.000,420.000,810.000,0.640,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23.499,31000,59.949,58.798,1.558,0.000,12.000,0.000,0.000,0.000,0.000,0.640,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24.012,31000,59.949,58.798,1.558,0.000,9.000,24.000,36.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24.527,31000,59.998,58.798,1.967,0.000,22.000,0.000,36.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25.037,31000,59.998,58.798,1.967,0.000,16.000,0.000,0.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25.552,31000,58.996,30.008,2.246,0.000,10.000,0.000,0.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26.063,31000,58.996,30.008,2.246,0.000,10.000,24.000,36.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26.576,31000,59.107,30.008,1.773,0.000,8.000,0.000,0.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.089,31000,59.107,30.008,1.773,0.000,13.000,35.000,36.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.605,31000,58.976,30.008,1.919,0.000,8.000,0.000,0.000,0.000,0.000,0.640,N/A,N/A,N/A,N/A,N/A,N/A,N/A
28.119,31000,60.035,58.255,1.660,0.000,10.000,37.000,36.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
28.636,31000,60.035,58.255,1.660,0.000,9.000,0.000,36.000,405.000,405.000,0.640,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29.148,31000,60.035,58.255,1.660,0.000,10.000,0.000,0.000,420.000,810.000,0.640,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29.662,31000,60.034,58.027,1.676,0.000,17.000,0.000,36.000,420.000,810.000,0.640,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30.175,31000,60.034,58.027,1.676,0.000,13.000,24.000,0.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30.687,31000,59.869,58.476,1.970,0.000,28.000,29.000,36.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31.197,31000,59.968,57.869,2.359,0.000,15.000,0.000,0.000,615.000,810.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31.715,31000,59.968,57.869,2.359,0.000,10.000,0.000,36.000,0.000,0.000,0.640,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32.228,31000,59.444,39.965,1.702,0.000,20.000,36.000,0.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32.741,31000,59.444,39.965,1.702,0.000,21.000,0.000,36.000,0.000,0.000,0.640,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33.256,31000,58.561,29.881,1.707,0.000,13.000,22.000,36.000,555.000,810.000,0.640,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33.768,31000,58.561,29.881,1.707,0.000,18.000,8.000,37.000,1980.000,7001.000,0.850,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.279,31000,59.024,29.881,0.330,0.000,27.000,13.000,37.000,0.000,0.000,0.850,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.791,31000,59.024,29.881,0.330,0.000,32.000,14.000,37.000,1980.000,7001.000,0.850,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.303,31000,59.194,39.684,0.285,0.000,18.000,0.000,37.000,1980.000,7001.000,0.850,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.823,31000,59.194,39.684,0.285,0.000,55.000,31.000,0.000,960.000,810.000,0.640,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36.333,31000,58.951,29.952,1.328,0.000,37.000,0.000,0.000,900.000,810.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36.847,31000,58.951,29.952,1.328,0.000,35.000,28.000,0.000,825.000,810.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37.354,31000,58.026,29.849,1.328,0.000,24.000,0.000,0.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37.870,31000,58.026,29.849,1.328,0.000,17.000,0.000,0.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38.383,31000,58.624,29.903,1.062,0.000,19.000,19.000,0.000,675.000,810.000,0.640,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38.907,31000,58.624,29.903,1.062,0.000,22.000,13.000,37.000,0.000,0.000,0.850,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39.411,31000,59.981,59.281,0.263,0.000,43.000,0.000,37.000,1980.000,7001.000,0.850,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39.926,31000,59.981,59.281,0.263,0.000,19.000,6.000,0.000,1980.000,7001.000,0.850,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40.435,31000,59.767,59.069,0.296,0.000,40.000,0.000,0.000,1980.000,7001.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40.954,31000,59.767,59.069,0.296,0.000,26.000,14.000,38.000,0.000,0.000,0.850,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41.465,31000,59.430,39.752,0.207,0.000,26.000,9.000,38.000,1980.000,8001.000,0.850,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41.981,31000,59.430,39.752,0.207,0.000,18.000,0.000,0.000,0.000,0.000,0.640,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42.490,31000,59.429,39.763,0.666,0.000,13.000,28.000,0.000,0.000,0.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
43.006,31000,59.429,39.763,0.666,0.000,13.000,0.000,37.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
43.520,31000,60.044,59.203,1.124,0.000,12.000,28.000,0.000,825.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
44.035,31000,60.044,59.203,1.124,0.000,13.000,27.000,37.000,0.000,0.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
44.548,31000,59.956,59.272,4.282,0.000,12.000,27.000,0.000,720.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45.064,31000,59.956,59.272,4.282,0.000,13.000,24.000,37.000,0.000,0.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45.573,31000,60.016,59.310,3.793,0.000,13.000,24.000,0.000,630.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
46.089,31000,60.016,59.310,3.793,0.000,13.000,25.000,37.000,0.000,0.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
46.601,31000,60.023,59.072,1.407,0.000,12.000,24.000,37.000,525.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
47.121,31000,60.023,59.072,1.407,0.000,13.000,25.000,0.000,495.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
47.634,31000,60.009,59.072,1.504,0.000,12.000,25.000,0.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48.147,31000,60.009,59.072,1.504,0.000,12.000,27.000,37.000,0.000,0.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48.662,31000,59.976,59.342,1.595,0.000,12.000,0.000,36.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49.179,31000,59.976,59.342,1.595,0.000,16.000,0.000,36.000,435.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49.692,31000,59.517,39.894,1.616,0.000,20.000,26.000,36.000,435.000,810.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50.203,31000,59.517,39.894,1.616,0.000,17.000,26.000,36.000,435.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50.721,31000,59.546,39.893,1.509,0.000,18.000,40.000,36.000,390.000,405.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51.236,31000,59.546,39.893,1.509,0.000,18.000,28.000,37.000,0.000,0.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51.746,31000,58.997,29.885,6.010,0.000,18.000,28.000,0.000,0.000,0.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52.263,31000,58.997,29.885,6.010,0.000,17.000,0.000,36.000,0.000,0.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52.783,31000,59.030,29.885,1.832,0.000,16.000,27.000,0.000,0.000,0.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53.292,31000,59.030,29.885,1.832,0.000,17.000,30.000,0.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53.814,31000,59.962,59.449,3.122,0.000,16.000,0.000,0.000,450.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
54.329,31000,59.962,59.449,3.122,0.000,20.000,0.000,37.000,450.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
54.837,31000,59.956,58.823,1.824,0.000,34.000,27.000,37.000,450.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55.352,31000,59.956,58.823,1.824,0.000,21.000,0.000,37.000,435.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55.864,31000,59.898,58.823,2.969,0.000,19.000,27.000,0.000,435.000,810.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
56.383,31000,59.898,58.823,2.969,0.000,17.000,0.000,37.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
56.891,31000,60.047,58.820,4.970,0.000,16.000,28.000,37.000,435.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
57.413,31000,60.047,58.820,4.970,0.000,17.000,0.000,37.000,0.000,0.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
57.929,31000,60.096,59.441,3.313,0.000,23.000,0.000,0.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,31000,60.096,59.441,3.313,0.000
58.436,31000,59.946,59.422,1.438,0.000,27.000,0.000,37.000,450.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
59.158,31000,59.919,59.422,4.717,0.000,39.000,0.000,37.000,450.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
59.760,31000,59.919,59.422,4.717,0.000,50.000,50.000,37.000,480.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60.319,31000,59.960,59.213,1.854,0.000,52.000,0.000,0.000,480.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60.843,31000,59.960,59.213,1.854,0.000,36.000,28.000,37.000,0.000,0.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
61.346,31000,59.960,59.213,1.854,0.000,29.000,27.000,37.000,375.000,405.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
61.868,31000,59.974,58.998,1.745,0.000,26.000,0.000,37.000,0.000,0.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
62.376,31000,59.974,58.998,1.745,0.000,23.000,0.000,37.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
62.891,31000,59.935,59.161,1.920,0.000,25.000,28.000,0.000,435.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
63.400,31000,59.980,59.257,2.260,0.000,23.000,0.000,37.000,0.000,0.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
63.916,31000,59.980,59.257,2.260,0.000,19.000,50.000,37.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
64.435,31000,60.111,59.184,1.740,0.000,26.000,27.000,0.000,495.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
64.950,31000,60.111,59.184,1.740,0.000,33.000,27.000,37.000,495.000,810.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
65.466,31000,60.060,58.937,1.457,0.000,22.000,27.000,37.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
65.988,31000,60.060,58.937,1.457,0.000,17.000,34.000,37.000,435.000,810.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
66.499,31000,59.033,29.837,1.512,0.000,21.000,0.000,0.000,435.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
67.013,31000,59.033,29.837,1.512,0.000,22.000,26.000,37.000,0.000,0.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
67.524,31000,59.041,29.942,1.914,0.000,26.000,0.000,0.000,435.000,810.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
68.036,31000,59.041,29.942,1.914,0.000,27.000,34.000,0.000,330.000,405.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
68.550,31000,60.043,59.498,2.447,0.000,20.000,48.000,0.000,360.000,405.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
69.067,31000,60.043,59.498,2.447,0.000,18.000,0.000,0.000,450.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
69.570,31000,58.939,29.915,2.277,0.000,24.000,31.000,37.000,450.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70.089,31000,58.939,29.915,2.277,0.000,16.000,31.000,0.000,450.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70.598,31000,58.952,29.915,2.382,0.000,15.000,0.000,0.000,0.000,0.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
71.116,31000,58.952,29.915,2.382,0.000,14.000,30.000,0.000,495.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
71.626,31000,60.044,57.253,2.064,0.000,14.000,29.000,37.000,495.000,810.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72.139,31000,60.044,57.253,2.064,0.000,15.000,0.000,37.000,495.000,810.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72.655,31000,59.989,57.253,2.203,0.000,17.000,51.000,0.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73.173,31000,59.989,57.253,2.203,0.000,13.000,30.000,37.000,525.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73.684,31000,59.967,59.324,5.059,0.000,14.000,29.000,0.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74.201,31000,59.967,59.324,5.059,0.000,14.000,0.000,37.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74.707,31000,59.903,59.218,2.081,0.000,15.000,0.000,0.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75.223,31000,59.903,59.218,2.081,0.000,12.000,31.000,37.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75.731,31000,59.971,59.207,2.334,0.000,11.000,0.000,37.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
76.249,31000,59.971,59.207,2.334,0.000,13.000,0.000,37.000,570.000,810.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
76.761,31000,59.985,59.315,1.994,0.000,14.000,28.000,37.000,570.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77.274,31000,59.985,59.315,1.994,0.000,12.000,28.000,37.000,570.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77.787,31000,59.953,59.368,1.648,0.000,15.000,0.000,0.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
78.305,31000,59.953,59.368,1.648,0.000,13.000,34.000,37.000,435.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
78.820,31000,60.008,59.266,2.265,0.000,12.000,31.000,0.000,0.000,0.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
79.336,31000,60.008,59.266,2.265,0.000,13.000,0.000,0.000,540.000,810.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
79.844,31000,60.018,59.267,1.991,0.000,11.000,0.000,37.000,540.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
80.360,31000,60.018,59.267,1.991,0.000,13.000,0.000,37.000,540.000,810.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
80.873,31000,59.977,59.382,2.080,0.000,16.000,30.000,0.000,0.000,0.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
81.386,31000,59.977,59.382,2.080,0.000,15.000,31.000,37.000,420.000,810.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
81.897,31000,59.982,59.377,2.249,0.000,16.000,0.000,37.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
82.413,31000,59.982,59.377,2.249,0.000,14.000,0.000,0.000,0.000,0.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
82.926,31000,59.996,59.169,2.302,0.000,17.000,29.000,0.000,0.000,0.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
83.441,31000,59.996,59.169,2.302,0.000,14.000,0.000,0.000,540.000,810.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
83.953,31000,60.065,59.200,2.091,0.000,13.000,30.000,37.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
84.468,31000,60.065,59.200,2.091,0.000,15.000,0.000,0.000,435.000,810.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
84.982,31000,59.995,59.441,2.303,0.000,12.000,0.000,0.000,0.000,0.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
85.496,31000,59.995,59.441,2.303,0.000,14.000,33.000,37.000,540.000,810.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
86.008,31000,59.971,59.399,2.006,0.000,13.000,30.000,37.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
86.521,31000,59.971,59.399,2.006,0.000,13.000,0.000,0.000,540.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
87.033,31000,59.968,59.399,2.378,0.000,15.000,30.000,37.000,0.000,0.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
87.553,31000,59.968,59.399,2.378,0.000,16.000,31.000,0.000,435.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
88.069,31000,59.038,29.927,2.193,0.000,12.000,0.000,0.000,435.000,810.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
88.583,31000,59.038,29.927,2.193,0.000,11.000,53.000,37.000,0.000,0.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
89.101,31000,59.050,29.841,2.341,0.000,14.000,28.000,0.000,555.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
89.613,31000,59.050,29.841,2.341,0.000,13.000,0.000,37.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
90.125,31000,59.988,58.911,1.968,0.000,13.000,0.000,0.000,555.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
90.641,31000,59.988,58.911,1.968,0.000,14.000,0.000,0.000,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
91.153,31000,59.971,59.512,1.945,0.000,13.000,32.000,0.000,435.000,810.000,0.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A
